ppl
22.372055040996575
46.09619667081849
31.88723472406905
35.34170040966009
27.41516877953523
23.285486942340363
34.309338850374125
23.810844489308582
30.15454545652361
30.666322227236844
24.90332282920518
24.88776958450647
22.168490372389556
29.803595634144457
23.72981745352989
13.55566409963637
40.72420285486037
14.111210157233124
40.475028838173834
47.33773586754417
18.05173122553129
22.71711039528755
18.717852056261652
35.20547134273128
15.504612133773314
25.395912685185387
29.220336762297084
32.17312068242997
25.519426389520987
33.64215462907519
27.342377773061294
33.8095477509948
24.366827489558187
26.73023970636318
13.192478945377632
73.31560762527619
26.927295379105274
24.573755678846158
31.5081391599298
10.334654100351846
15.813578943218427
5.120337250470609
39.407835071108
20.99032347021161
33.58867508036841
25.31372652082622
32.133750269213394
27.060071120386652
27.348628219313383
31.40474552624186
32.47705231181886
24.113824377034636
28.62529295125713
37.49889729887266
37.99903324367337
20.140527798287454
15.0799233764079
43.05754028226149
28.236403870596213
27.230454993303084
