seed,feature,sample_auc_heldout,member_mean_a,nonmember_mean_a,weight
11,ppl,0.5277777777777778,-0.11701650540449463,0.11701650540449518,-3.200465202331543
11,zlib_ratio,0.6388888888888888,-0.11920926984325304,0.11920926984325518,0.4061964154243469
11,k_min_probs_0.05,0.6788888888888889,-0.4034723980583644,0.40347239805836455,2.0372369289398193
11,k_max_probs_0.05,0.5244444444444445,-0.1986501073036109,0.19865010730360133,1.6465623378753662
11,k_min_probs_0.1,0.6355555555555555,-0.4436969465917587,0.44369694659175873,2.3937995433807373
11,k_max_probs_0.1,0.5055555555555555,-0.08856929476906873,0.08856929476907795,-0.42200303077697754
11,k_min_probs_0.2,0.5655555555555556,-0.3478664146707722,0.3478664146707724,-0.7755333185195923
11,k_max_probs_0.2,0.4866666666666667,-0.00386052986392111,0.0038605298639237044,-0.9445794224739075
11,ppl_ratio_synonym_substitution,0.6,-0.09244410741030216,0.0924441074103008,-0.4349999725818634
11,ppl_ratio_butter_fingers,0.6033333333333334,-0.1744860595016565,0.17448605950165647,1.4667831659317017
11,ppl_ratio_random_deletion,0.5777777777777777,-0.144389043013704,0.14438904301370817,0.9504512548446655
11,ppl_ratio_change_char_case,0.5955555555555555,-0.15557588320261193,0.1555758832026149,-1.6303564310073853
11,ppl_ratio_whitespace_perturbation,0.5355555555555556,-0.2315826678846175,0.2315826678846187,1.515936255455017
11,ppl_ratio_underscore_trick,0.5133333333333333,-0.23003746580472165,0.2300374658047202,-1.4658745527267456
11,ref_ppl_ratio_tinystories-1M,0.5233333333333333,-0.31286432946768084,0.31286432946768084,2.4228522777557373
11,ref_ppl_ratio_tinystories-33M,0.5144444444444445,-0.26730580440436136,0.26730580440436147,1.12535560131073
11,ref_ppl_ratio_phi-1_5,0.5133333333333333,-0.022940689043542406,0.022940689043542403,0.5851330161094666
12,ppl,0.5444444444444444,-0.09956387323235155,0.09956387323235084,-2.854529619216919
12,zlib_ratio,0.5888888888888889,-0.16283400621979296,0.16283400621979052,-1.1989151239395142
12,k_min_probs_0.05,0.7044444444444444,-0.28563397526709006,0.28563397526709006,1.9382092952728271
12,k_max_probs_0.05,0.5866666666666667,-0.09291887907727132,0.09291887907727527,2.606342315673828
12,k_min_probs_0.1,0.6844444444444444,-0.2786049525915616,0.278604952591562,0.9491540789604187
12,k_max_probs_0.1,0.5388888888888889,-0.01872370399809031,0.018723703998089588,-2.856353759765625
12,k_min_probs_0.2,0.6155555555555555,-0.20802966462612768,0.20802966462612724,-1.388598084449768
12,k_max_probs_0.2,0.5022222222222222,-0.027423746678876797,0.027423746678880197,-0.720287024974823
12,ppl_ratio_synonym_substitution,0.5633333333333334,-0.1621268660962895,0.16212686609628968,0.31257015466690063
12,ppl_ratio_butter_fingers,0.5755555555555556,-0.2476142299642503,0.24761422996425292,3.9089043140411377
12,ppl_ratio_random_deletion,0.6055555555555555,-0.1244888480553121,0.12448884805530909,0.852748692035675
12,ppl_ratio_change_char_case,0.5922222222222222,-0.19146467753286886,0.1914646775328669,-2.685720682144165
12,ppl_ratio_whitespace_perturbation,0.5577777777777778,-0.23459718750341793,0.23459718750341335,1.587931513786316
12,ppl_ratio_underscore_trick,0.6111111111111112,-0.10908610283741947,0.10908610283741632,-0.8338541388511658
12,ref_ppl_ratio_tinystories-1M,0.5311111111111111,-0.3176965072011501,0.31769650720114967,1.2149708271026611
12,ref_ppl_ratio_tinystories-33M,0.5244444444444445,-0.2680926044018676,0.2680926044018672,0.8816236257553101
12,ref_ppl_ratio_phi-1_5,0.5044444444444445,-0.026322233152338458,0.02632223315233725,0.3599832355976105
13,ppl,0.4533333333333333,-0.30633160493971234,0.3063316049397132,0.37603050470352173
13,zlib_ratio,0.5577777777777778,-0.10619145750657367,0.10619145750657231,-1.1242051124572754
13,k_min_probs_0.05,0.6111111111111112,-0.445475313854195,0.44547531385419487,0.5739864110946655
13,k_max_probs_0.05,0.6222222222222222,-0.022075975773967586,0.022075975773971166,-0.6778181195259094
13,k_min_probs_0.1,0.5777777777777777,-0.45518119119583045,0.45518119119583006,0.6323546767234802
13,k_max_probs_0.1,0.4255555555555556,-0.054461379551761016,0.05446137955176364,-1.1789041757583618
13,k_min_probs_0.2,0.5033333333333333,-0.42009722707050867,0.42009722707050845,-0.3884783685207367
13,k_max_probs_0.2,0.44555555555555554,-0.14584533145254797,0.14584533145254525,-0.8410955667495728
13,ppl_ratio_synonym_substitution,0.5222222222222223,-0.2315924923931376,0.23159249239313554,0.7597464919090271
13,ppl_ratio_butter_fingers,0.5,-0.3139227191835561,0.31392271918355746,2.2127726078033447
