seed,feature,sample_auc_heldout,member_mean_a,nonmember_mean_a,weight
17,k_min_probs_0.05,0.6184,-0.3336998434053594,0.33369984340535913,1.3562064170837402
17,k_max_probs_0.05,0.5032,-0.1580123310805566,0.15801233108055565,0.01712265983223915
17,k_min_probs_0.1,0.5976,-0.27951488036409994,0.2795148803640998,0.8407541513442993
17,k_max_probs_0.1,0.4616,-0.0744517683878793,0.07445176838787719,0.23209623992443085
17,k_min_probs_0.2,0.6048,-0.17320173295124178,0.17320173295124178,-1.388035535812378
17,k_max_probs_0.2,0.5504,-0.0005372188289647606,0.0005372188289610014,-0.08208813518285751
17,ppl_ratio_synonym_substitution,0.5912,-0.12405746890736821,0.12405746890737164,0.259834885597229
17,ppl_ratio_butter_fingers,0.6424,-0.12839976094689368,0.12839976094689529,0.39896300435066223
17,ppl_ratio_random_deletion,0.5692,-0.14697299730194655,0.14697299730194652,0.9803344011306763
17,ppl_ratio_change_char_case,0.6264,-0.07850444424195015,0.07850444424194708,-1.8037548065185547
17,ppl_ratio_whitespace_perturbation,0.63,-0.09854175727905506,0.09854175727905433,0.9459770917892456
17,ppl_ratio_underscore_trick,0.5828,-0.0729354981819336,0.07293549818193143,-0.29917192459106445
17,ref_ppl_ratio_tinystories-1M,0.6044,-0.14021945546651388,0.1402194554665139,0.39045217633247375
17,ref_ppl_ratio_tinystories-33M,0.5536,-0.11720416130787836,0.11720416130787846,0.15995091199874878
17,ref_ppl_ratio_phi-1_5,0.4828,-0.0013364000934348885,0.0013364000934360841,-0.07211422920227051
18,ppl,0.5092,-0.220087342644024,0.22008734264402502,-0.2873764634132385
18,zlib_ratio,0.5768,-0.04716538291585262,0.04716538291585333,-0.6239829063415527
18,k_min_probs_0.05,0.6132,-0.26367825677972595,0.2636782567797262,0.8212156295776367
18,k_max_probs_0.05,0.5238,-0.10119846975969761,0.10119846975969723,0.43336114287376404
18,k_min_probs_0.1,0.596,-0.2104447657163977,0.21044476571639736,-0.5229390859603882
18,k_max_probs_0.1,0.4896,-0.01773615575098343,0.017736155750988077,0.2698103189468384
18,k_min_probs_0.2,0.5644,-0.24965163904943413,0.2496516390494345,-0.21258962154388428
18,k_max_probs_0.2,0.4936,-0.10822940551244194,0.10822940551244217,0.00437815859913826
18,ppl_ratio_synonym_substitution,0.5456,-0.18736425763012776,0.18736425763012918,0.6542305946350098
18,ppl_ratio_butter_fingers,0.58,-0.19638828890803509,0.19638828890803953,-0.08062057942152023
18,ppl_ratio_random_deletion,0.5304,-0.19627272539973425,0.19627272539973448,0.14143653213977814
18,ppl_ratio_change_char_case,0.5356,-0.20677065300167763,0.20677065300167757,-0.5130816102027893
18,ppl_ratio_whitespace_perturbation,0.5192,-0.27108492147752616,0.27108492147752605,0.9905886054039001
18,ppl_ratio_underscore_trick,0.4584,-0.28503844363745334,0.2850384436374535,0.2956509590148926
18,ref_ppl_ratio_tinystories-1M,0.52,-0.2824319030007121,0.282431903000712,0.8940943479537964
18,ref_ppl_ratio_tinystories-33M,0.4744,-0.24534247624302818,0.2453424762430278,0.3723723292350769
18,ref_ppl_ratio_phi-1_5,0.462,-0.06589613566074877,0.06589613566074921,-0.005288095213472843
19,ppl,0.5828,-0.08565592431854142,0.08565592431854237,-0.12441784143447876
19,zlib_ratio,0.638,-0.06951798731742134,0.06951798731741793,-0.4293573200702667
19,k_min_probs_0.05,0.6804,-0.2586557342762193,0.25865573427621924,1.475443720817566
19,k_max_probs_0.05,0.4844,-0.20966219515288273,0.20966219515288628,1.6716357469558716
19,k_min_probs_0.1,0.6568,-0.1836201554764925,0.18362015547649282,0.02465192973613739
19,k_max_probs_0.1,0.4536,-0.08579387287302749,0.0857938728730294,-0.5794752836227417
19,k_min_probs_0.2,0.6416,-0.13489141017690237,0.134891410176902,-0.9842795133590698
19,k_max_probs_0.2,0.4432,-0.00268093518983463,0.002680935189831903,-0.8471243381500244
19,ppl_ratio_synonym_substitution,0.5552,-0.16183528932845076,0.1618352893284582,0.4301573932170868
19,ppl_ratio_butter_fingers,0.6444,-0.06968223314229911,0.0696822331423041,0.3314497768878937
19,ppl_ratio_random_deletion,0.6076,-0.029377864998884257,0.029377864998884996,-0.1999484896659851
19,ppl_ratio_change_char_case,0.6236,-0.02756870074855628,0.027568700748556094,-0.8061739206314087
19,ppl_ratio_whitespace_perturbation,0.5984,-0.09216576197328727,0.09216576197328524,0.6456257104873657
19,ppl_ratio_underscore_trick,0.414,-2.8425235288987993e-05,2.842523528962637e-05,0.42494624853134155
19,ref_ppl_ratio_tinystories-1M,0.59,-0.20515721471967843,0.20515721471967815,0.6872762441635132
19,ref_ppl_ratio_tinystories-33M,0.5784,-0.17577617555767514,0.1757761755576756,0.31623655557632446
19,ref_ppl_ratio_phi-1_5,0.4392,-0.11473766303687849,0.11473766303687848,0.37214395403862
20,ppl,0.38,-0.01630693448360345,0.01630693448360292,0.46757984161376953
20,zlib_ratio,0.3724,-0.031181119285912554,0.031181119285913966,0.5307895541191101
20,k_min_probs_0.05,0.6764,-0.23833779245680972,0.23833779245680964,0.5975539088249207
20,k_max_probs_0.05,0.4822,-0.23015114491251648,0.23015114491251729,0.39504700899124146
20,k_min_probs_0.1,0.6376,-0.24906952307815167,0.24906952307815197,0.19218981266021729
20,k_max_probs_0.1,0.4236,-0.1954247793121054,0.19542477931210386,-0.8476806282997131
20,k_min_probs_0.2,0.6224,-0.21004259104629394,0.21004259104629452,0.5555424094200134
20,k_max_probs_0.2,0.4012,-0.14848706120657615,0.14848706120657115,0.9646378755569458
20,ppl_ratio_synonym_substitution,0.3372,-0.006504948836325476,0.006504948836326412,-0.31172409653663635
20,ppl_ratio_butter_fingers,0.32,-0.009988343828011025,0.009988343828010438,-1.5086902379989624
20,ppl_ratio_random_deletion,0.3684,-0.03682222681264474,0.036822226812643535,-0.7429330348968506
20,ppl_ratio_change_char_case,0.348,-0.02311487184791206,0.0231148718479167,1.605506181716919
20,ppl_ratio_whitespace_perturbation,0.6488,-0.002080708836277232,0.0020807088362760216,0.4791642725467682
20,ppl_ratio_underscore_trick,0.398,-0.02699675716649621,0.026996757166497104,1.053931713104248
20,ref_ppl_ratio_tinystories-1M,0.5928,-0.23019656887244713,0.2301965688724473,1.050365924835205
20,ref_ppl_ratio_tinystories-33M,0.5512,-0.1943479685183288,0.19434796851832842,-0.40052103996276855
20,ref_ppl_ratio_phi-1_5,0.4156,-0.19221618335486262,0.1922161833548619,0.5781841278076172
