seed,heldout_member_count,heldout_nonmember_count,member_mean_score,nonmember_mean_score,mean_gap_nonmember_minus_member,t_statistic,p_value
11,10,10,0.20493850111961365,2.9490694999694824,2.744131088256836,-1.4341086250235173,0.08659325526297995
12,10,10,-3.682297945022583,0.027109170332551003,3.709407091140747,-3.030803384142284,0.003650356527322821
13,10,10,0.11582279205322266,-0.4850122034549713,-0.6008349657058716,0.3543985993671682,0.636000554376065
14,10,10,-2.201782464981079,-2.086824655532837,0.11495780944824219,-0.10081193766443657,0.46040725054020326
15,10,10,0.6228671073913574,0.2862979769706726,-0.3365691304206848,0.184333139188759,0.5720650049235594
