seed,feature,sample_auc_heldout,member_mean_a,nonmember_mean_a,weight
11,ppl,0.5277777777777778,-0.1169328555225273,0.11693285552252751,-2.4496378898620605
11,k_min_probs_0.05,0.6766666666666666,-0.4016303514373563,0.40163035143735676,0.021597664803266525
11,k_min_probs_0.1,0.6333333333333333,-0.4423288239421795,0.44232882394217893,2.1852939128875732
11,k_min_probs_0.2,0.5655555555555556,-0.34799288610642554,0.3479928861064261,-0.09565325081348419
11,k_max_probs_0.05,0.5266666666666666,-0.19633819395739505,0.19633819395739835,1.7492175102233887
11,k_max_probs_0.1,0.5055555555555555,-0.08595546173144948,0.08595546173144893,-1.0579415559768677
11,k_max_probs_0.2,0.4888888888888889,-0.003751854812218632,0.0037518548122224067,-0.5594612956047058
11,zlib_ratio,0.64,-0.11942060460500713,0.11942060460500598,0.6100131273269653
11,ppl_ratio_synonym_substitution,0.6011111111111112,-0.09339178145937783,0.09339178145937778,-0.44149157404899597
11,ppl_ratio_butter_fingers,0.6044444444444445,-0.1753313554691843,0.17533135546918505,0.44975459575653076
11,ppl_ratio_random_deletion,0.5777777777777777,-0.14528002530917564,0.1452800253091779,0.4583583176136017
11,ppl_ratio_change_char_case,0.5966666666666667,-0.1548187568863095,0.1548187568863066,-1.2533296346664429
11,ppl_ratio_whitespace_perturbation,0.5366666666666666,-0.2316068198432871,0.231606819843288,1.3744838237762451
11,ppl_ratio_underscore_trick,0.5122222222222222,-0.2302143006810629,0.2302143006810598,0.39285385608673096
12,ppl,0.5444444444444444,-0.09915629431182564,0.09915629431182585,-1.6841390132904053
12,k_min_probs_0.05,0.7022222222222222,-0.28882770112043765,0.28882770112043765,0.5947619676589966
12,k_min_probs_0.1,0.6833333333333333,-0.2807686817866772,0.2807686817866773,0.8894156217575073
12,k_min_probs_0.2,0.6177777777777778,-0.2060686164534167,0.2060686164534164,-0.555282711982727
12,k_max_probs_0.05,0.5877777777777777,-0.08819176979702395,0.0881917697970195,1.2298991680145264
12,k_max_probs_0.1,0.5366666666666666,-0.016698891861431763,0.016698891861430618,-0.9410621523857117
12,k_max_probs_0.2,0.4988888888888889,-0.026938325476155125,0.02693832547615686,-0.19274762272834778
12,zlib_ratio,0.59,-0.1628048927118777,0.16280489271187967,-1.009727120399475
12,ppl_ratio_synonym_substitution,0.5688888888888889,-0.16212318027976672,0.1621231802797638,0.10576967895030975
12,ppl_ratio_butter_fingers,0.5777777777777777,-0.24805794354385222,0.24805794354385216,3.257918357849121
12,ppl_ratio_random_deletion,0.6111111111111112,-0.12445789140051504,0.12445789140051039,0.3409701883792877
12,ppl_ratio_change_char_case,0.5944444444444444,-0.19032135176962564,0.19032135176962667,-2.7250356674194336
12,ppl_ratio_whitespace_perturbation,0.56,-0.2348057286365111,0.23480572863651203,2.251957893371582
12,ppl_ratio_underscore_trick,0.6122222222222222,-0.10758534919125869,0.10758534919126063,-0.4672265648841858
