seed,feature,sample_auc_heldout,member_mean_a,nonmember_mean_a,weight
16,ppl_ratio_butter_fingers,0.6366666666666667,-0.18263503742470136,0.18263503742470374,0.6006988286972046
16,ppl_ratio_random_deletion,0.5311111111111111,-0.20910571957905805,0.20910571957906232,0.27117812633514404
16,ppl_ratio_change_char_case,0.5911111111111111,-0.1739759043801806,0.17397590438017857,-1.1815221309661865
16,ppl_ratio_whitespace_perturbation,0.5722222222222222,-0.20126018341055016,0.2012601834105516,1.8991055488586426
16,ppl_ratio_underscore_trick,0.5422222222222223,-0.19213905545047974,0.19213905545048232,0.3031522333621979
17,ppl,0.39444444444444443,-0.003889303301313133,0.003889303301314917,1.8509334325790405
17,zlib_ratio,0.6255555555555555,-0.0758867406585866,0.07588674065858755,0.7550420165061951
17,k_min_probs_0.05,0.7255555555555555,-0.2429662421958883,0.2429662421958881,-0.2544017434120178
17,k_max_probs_0.05,0.5988888888888889,-0.0781157746015993,0.07811577460159862,0.40255501866340637
17,k_min_probs_0.1,0.7133333333333334,-0.24564557683561244,0.24564557683561236,2.8179659843444824
17,k_max_probs_0.1,0.5433333333333333,-0.025494818840855884,0.025494818840859565,-0.9483765363693237
17,k_min_probs_0.2,0.68,-0.06102382136140124,0.06102382136140103,-1.5277454853057861
17,k_max_probs_0.2,0.45111111111111113,-0.01900766364601826,0.01900766364601735,1.2227826118469238
17,ppl_ratio_synonym_substitution,0.6233333333333333,-0.048910644435110014,0.04891064443511221,0.0849655419588089
17,ppl_ratio_butter_fingers,0.6944444444444444,-0.07472167173630696,0.07472167173630598,0.7319480776786804
17,ppl_ratio_random_deletion,0.6266666666666667,-0.07418991272774227,0.07418991272774453,0.11223320662975311
17,ppl_ratio_change_char_case,0.6622222222222223,-0.031647856676832155,0.031647856676832606,-1.2370963096618652
17,ppl_ratio_whitespace_perturbation,0.6455555555555555,-0.045474660731017594,0.04547466073101518,1.6090487241744995
17,ppl_ratio_underscore_trick,0.6377777777777778,-0.05047850968531945,0.0504785096853202,0.3511413037776947
18,ppl,0.5066666666666667,-0.17932029820556153,0.1793202982055627,-0.9420178532600403
18,zlib_ratio,0.5266666666666666,-0.3642255163910635,0.36422551639106054,1.2868682146072388
18,k_min_probs_0.05,0.5922222222222222,-0.44203091476439393,0.4420309147643946,1.2470426559448242
18,k_max_probs_0.05,0.57,-0.1404974345688806,0.140497434568882,1.794767141342163
18,k_min_probs_0.1,0.6,-0.4160687286059895,0.4160687286059891,1.7007232904434204
18,k_max_probs_0.1,0.5555555555555556,-0.01354996377186603,0.013549963771866458,-1.2416926622390747
18,k_min_probs_0.2,0.6,-0.2531458969697484,0.25314589696974893,-1.9245705604553223
18,k_max_probs_0.2,0.4688888888888889,-0.08524866502527705,0.08524866502528197,0.1473827213048935
18,ppl_ratio_synonym_substitution,0.5277777777777778,-0.25672189289948427,0.25672189289948644,0.10866477340459824
18,ppl_ratio_butter_fingers,0.5522222222222222,-0.3106835666865242,0.3106835666865265,0.22335529327392578
18,ppl_ratio_random_deletion,0.5011111111111111,-0.2731658194199583,0.27316581941995904,0.669679582118988
18,ppl_ratio_change_char_case,0.5433333333333333,-0.29004067939138695,0.2900406793913888,-1.4868292808532715
18,ppl_ratio_whitespace_perturbation,0.5388888888888889,-0.26139183226746293,0.26139183226746376,1.2095834016799927
18,ppl_ratio_underscore_trick,0.5355555555555556,-0.19832245059723047,0.19832245059723128,-0.08139488846063614
19,ppl,0.5822222222222222,-0.033485578131330636,0.03348557813133129,-2.1391983032226562
19,zlib_ratio,0.31,-0.007861421034510267,0.007861421034510945,-0.5045498609542847
19,k_min_probs_0.05,0.6833333333333333,-0.40402974767874006,0.40402974767874006,0.6496875286102295
19,k_max_probs_0.05,0.5522222222222222,-0.13255833880634066,0.13255833880633947,-0.274636447429657
19,k_min_probs_0.1,0.67,-0.4088090760826623,0.4088090760826624,1.8068169355392456
19,k_max_probs_0.1,0.4855555555555556,-0.09109861637616894,0.09109861637616587,-0.07890303432941437
19,k_min_probs_0.2,0.6177777777777778,-0.22706140519473594,0.22706140519473603,-0.5817998647689819
19,k_max_probs_0.2,0.4477777777777778,-0.054032984767554394,0.05403298476755228,0.9784340858459473
19,ppl_ratio_synonym_substitution,0.6,-0.1584857663532481,0.1584857663532428,0.7735745310783386
19,ppl_ratio_butter_fingers,0.6944444444444444,-0.09043000140786613,0.09043000140786457,-1.9792274236679077
