ppl
24052.093999021792
19517.051957345924
6895.088994602871
12933.254950433029
35627.26085192704
36773.75922527346
72800.61414082024
22501.266825515133
33940.45126063778
19995.018856784536
19659.555249848818
11507.405002767424
28112.95800461327
18713.609467275815
22369.21180836527
20530.57803758859
13136.28286898165
10774.290426434327
8705.403847026922
18800.29083930041
45128.46296464078
2464.8757291567745
22639.400851896575
25211.144405191713
18726.998320452578
25404.24166389556
44140.31680402194
8689.005979666954
8906.62785979048
2821.191971986954
20604.806609545176
21342.33833277128
11656.1558785409
27665.395536405926
10156.074646528212
33584.700218624195
25475.094429960925
32928.039360528055
23416.932168466625
14194.409810769177
26584.581980588213
11432.030225335668
17105.188734495016
34445.693272104465
17111.56058171954
15200.884900863282
27372.58434034755
29901.06895825954
65631.74182443331
40209.049894164455
23916.953042671656
34299.59458458537
22293.344902345234
12453.65312172645
7326.3939351746985
15081.103905048732
15396.208422574955
34557.928203565316
17529.570641453854
41512.73881768939
