ppl
14611.93538292898
48151.97240223865
18598.747938395165
17944.131667706453
17048.482858287618
15839.82976467701
8307.637421836358
23095.231266562176
46409.887333034974
36475.64545146231
18809.09647469257
12199.800534803804
13531.55472781044
16393.532799500128
26095.019910294268
10523.22698322798
21728.637822508743
27821.959688120456
71389.89996813807
40993.11885361895
57663.10017591664
15782.728394732083
12994.623965551855
18551.410781932394
10451.982980378687
6365.249371471614
8638.447057455967
22930.904317937187
18426.735913560682
27958.38951870727
15152.904039190134
33461.93233315144
15356.204008700606
9955.296460363044
24370.81935560073
18032.859197286965
8743.791320230515
9726.469200615571
19764.651227101534
59204.016785647575
13325.803472377831
36099.3630075504
20605.90432590364
3908.876672873246
19743.10212130603
40010.761077117844
1707.1485288066317
13869.293897996877
21287.20955110858
21474.78652802137
16177.169006372986
12570.93940687116
8131.991483048328
14961.56469107268
21765.18015285891
14225.97903823795
21707.17593463374
26686.007733852894
15893.299713235581
2489.504806603068
